"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2568978194","FAN","Brian","K","1","9/2/","149","3.36","7","3.6","109","9/11/","153","3.47","11","2.0","30","153.00","4","4","4.2","0","Yes","0.0","50","64.7","177.6","24","16","42","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2546866075","HARRIS","Andrew","C","1","","","","","","","9/2/","177","3.57","60","4.0","60","","","","","","","","","68.1","189.8","20","14","46","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2532566390","HU","Liam","T","1","","","","","","","9/8/","166","3.34","33","8.4","49","","","","","","","","","66.0","148.9","22","15","46","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2587277086","JOHNSON","Ruby","Z","1","9/3/","190","3.23","86","3.1","65","9/12/","186","3.59","79","5.1","87","192.00","2","-4","4.6","-6","No","-1.3","24","55.8","163.7","19","11","56","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2533581357","MARTINEZ","Tyler","Z","1","","","","","","","9/14/","165","3.44","31","8.2","83","","","","","","","","","64.5","199.8","18","12","61","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2516679008","MILLER","Ryan","Y","1","9/11/","158","3.44","17","8.0","42","9/15/","163","3.53","27","7.6","35","165.00","7","5","4.4","-2","No*","-0.45","41","57.2","174.6","22","13","71","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2553589647","MOORE","Sean","Z","1","","","","","","","9/1/","176","3.46","57","6.5","45","","","","","","","","","56.6","91.3","21","12","71","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2517028380","SU","Iris","D","1","","","","","","","9/5/","180","3.56","67","5.2","92","","","","","","","","","66.4","121.4","25","17","64","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2548530827","SUN","Victor","W","1","","","","","","","9/15/","191","3.45","87","2.6","113","","","","","","","","","70.8","112.7","15","11","61","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2515505975","TANG","Ruby","L","1","9/4/","183","3.23","73","4.6","50","9/12/","195","3.58","92","4.1","118","190.00","7","12","4.3","5","Yes*","1.16","73","58.9","144.4","19","11","71","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2597980930","WHITE","Evan","R","1","9/8/","152","3.51","9","2.9","110","9/3/","155","3.42","13","3.8","69","155.00","3","3","4.7","0","Yes*","0.0","50","62.4","174.4","19","12","38","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2568475513","XU","Diana","N","1","","","","","","","9/8/","186","3.24","79","5.3","55","","","","","","","","","52.9","198.3","25","13","40","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2570468188","XU","Chris","T","1","9/6/","177","3.38","60","4.7","106","9/10/","185","3.22","77","4.1","49","182.00","5","8","5.2","3","Yes*","0.58","62","56.9","194.0","17","10","57","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2598122539","XU","Chris","V","1","","","","","","","9/3/","168","3.54","38","5.8","81","","","","","","","","","59.7","130.1","22","13","63","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2557535513","YANG","Nathan","P","1","","","","","","","9/12/","158","3.25","17","8.9","94","","","","","","","","","69.8","144.2","16","11","73","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2596629889","ZHU","Alan","E","1","9/15/","175","3.33","55","6.3","114","9/10/","179","3.34","65","5.8","60","178.00","3","4","5.0","1","Yes","0.2","54","78.6","138.9","21","17","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2598054173","ALLEN","Cathy","Z","1","","","","","","","9/8/","138","3.36","8","4.2","56","","","","","","","","","53.6","165.5","24","13","47","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2584377016","ANDERSON","Tyler","B","1","9/12/","171","3.29","82","4.2","58","9/14/","173","3.21","86","4.3","93","176.00","5","2","4.5","-3","No*","-0.67","37","45.8","165.8","21","10","70","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2572962895","CHEN","Jade","C","1","","","","","","","9/15/","163","3.42","64","6.9","72","","","","","","","","","69.4","188.2","20","14","75","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2512179995","DING","Iris","H","1","9/14/","141","3.28","11","3.8","72","9/3/","151","3.44","31","7.3","95","147.00","6","10","4.7","4","Yes*","0.85","67","72.0","104.6","16","12","37","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2558667035","FENG","Melody","L","1","9/5/","165","3.51","69","7.2","103","9/3/","162","3.51","61","6.4","108","170.00","5","-3","4.7","-8","No","-1.7","16","77.7","153.5","25","19","37","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554087376","GARCIA","Peter","C","1","","","","","","","9/4/","144","3.42","16","6.3","109","","","","","","","","","59.4","103.9","20","12","70","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2580794454","HAN","Anna","W","1","","","","","","","9/1/","158","3.5","50","4.4","41","","","","","","","","","70.1","91.0","21","15","49","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2520356922","HARRIS","Mia","U","1","","","","","","","9/4/","170","3.32","80","4.3","109","","","","","","","","","76.8","150.0","22","17","65","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2597236246","HE","Nora","B","1","9/1/","131","3.58","3","2.4","107","9/11/","140","3.52","10","3.2","31","137.00","6","9","4.8","3","Yes*","0.62","62","78.5","155.8","20","16","75","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2593592219","HU","Iris","S","1","9/12/","179","3.4","93","2.7","78","9/1/","182","3.26","96","1.1","113","182.00","3","3","4.4","0","Yes","0.0","50","67.5","130.6","20","14","64","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2591722503","JIANG","Jenny","H","1","9/4/","172","3.52","84","5.4","48","9/13/","178","3.34","92","3.9","101","175.00","3","6","4.9","3","Yes*","0.61","62","50.1","112.7","20","10","66","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2542472386","JONES","Daniel","A","1","","","","","","","9/8/","160","3.31","56","6.9","71","","","","","","","","","78.5","94.9","20","16","70","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2592950779","KANG","Jake","E","1","","","","","","","9/3/","171","3.22","82","8.4","90","","","","","","","","","58.3","100.5","15","9","72","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2536040410","LEE","Tina","R","1","","","","","","","9/15/","153","3.33","36","6.5","44","","","","","","","","","45.8","95.4","16","7","50","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2548242379","MARTINEZ","Stephanie","H","1","9/1/","165","3.46","69","7.5","63","9/3/","175","3.42","89","2.4","109","168.00","3","10","5.0","7","Yes*","1.4","78","45.4","148.8","19","9","59","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2563211150","QIAN","Grace","C","1","9/11/","197","3.26","99","1.7","85","9/14/","200","3.36","99","1.3","73","203.00","6","3","4.3","-3","No","-0.7","36","51.9","139.7","17","9","54","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2599170406","SHEN","Oliver","C","1","9/3/","119","3.58","1","1.5","76","9/2/","116","3.36","1","1.1","83","126.00","7","-3","5.1","-10","No*","-1.96","11","67.5","127.5","17","11","70","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2578901038","SUN","Justin","H","1","9/15/","172","3.34","84","7.4","116","9/15/","174","3.35","87","2.9","92","180.00","8","2","5.1","-6","No*","-1.18","26","56.0","199.9","18","10","49","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2559823245","THOMPSON","Ray","D","1","9/12/","159","3.25","53","7.8","54","9/4/","162","3.44","61","6.5","66","165.00","6","3","5.3","-3","No*","-0.57","39","52.6","110.1","20","11","50","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2532218290","WILLIAMS","Ella","M","1","9/2/","160","3.25","56","5.5","80","9/6/","163","3.58","64","5.6","40","165.00","5","3","5.2","-2","No","-0.38","42","57.4","198.0","22","13","36","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2598054173","ALLEN","Cathy","Z","1","","","","","","","9/12/","166","3.46","33","7.1","89","","","","","","","","","64.2","171.7","21","13","58","","","","","","","Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2584377016","ANDERSON","Tyler","B","1","9/10/","160","3.21","21","5.1","92","9/4/","162","3.29","25","6.7","110","168.00","8","2","5.2","-6","No*","-1.15","27","71.0","113.8","23","16","58","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2572962895","CHEN","Jade","C","1","9/4/","181","3.48","69","7.0","61","9/15/","192","3.5","88","3.9","40","184.00","3","11","5.3","8","Yes*","1.51","80","63.5","135.5","19","12","39","","","","","","High-G/High-A","High-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2512179995","DING","Iris","H","1","9/12/","163","3.57","27","5.0","102","9/2/","164","3.39","29","7.2","59","168.00","5","1","5.2","-4","No*","-0.77","35","64.8","186.1","19","12","48","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2558667035","FENG","Melody","L","1","","","","","","","9/13/","182","3.57","71","8.3","72","","","","","","","","","74.8","117.6","20","15","47","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2554087376","GARCIA","Peter","C","1","","","","","","","9/11/","181","3.35","69","6.6","53","","","","","","","","","78.0","82.9","18","14","59","","","","","","","High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2580794454","HAN","Anna","W","1","9/2/","193","3.35","89","3.9","54","9/12/","194","3.38","91","3.5","40","197.00","4","1","5.1","-3","No","-0.59","38","51.2","103.7","17","9","69","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Fall 2025-2026","Fall 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2024 - Fall 2025","4","4","NONE","","2520356922","HARRIS","Mia","U","1","9/5/","173","3.26","50","8.4","50","9/3/","189","3.26","84","6.8","90","181.00","8","16","5.4","8","Yes*","1.48","80","69.5","113.7","18","13","42","","","","","","High-G/High-A","High-G/High-A","50","50"
