"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2596629889","ZHU","Alan","E","1","9/5/","159","3.3","53","7.3","83","5/14/","172","3.31","84","6.4","97","171.00","12","13","5.1","1","Yes*","0.2","54","66.3","101.2","19","13","62","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2599541016","CAO","Ella","N","1","","","","","","","5/1/","185","3.57","77","6.6","91","","","","","","","","","60.5","173.9","17","10","59","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2585764804","CHENG","Fiona","E","1","9/15/","180","3.52","67","6.7","53","5/3/","177","3.34","60","7.0","51","191.00","11","-3","4.8","-14","No","-2.92","1","78.8","83.5","19","15","45","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2538933176","DAVIS","Andrew","D","1","9/5/","149","3.58","7","4.0","93","5/19/","151","3.51","8","2.3","85","158.00","9","2","4.1","-7","No*","-1.71","16","55.4","142.9","16","9","63","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2538351344","DONG","Derek","K","1","9/3/","183","3.46","73","5.8","45","5/15/","183","3.28","73","6.0","84","193.00","10","0","4.9","-10","No*","-2.04","9","50.0","86.4","21","10","41","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2568978194","FAN","Brian","K","1","9/6/","148","3.53","6","2.1","60","5/3/","152","3.31","9","3.8","115","157.00","9","4","4.5","-5","No*","-1.11","28","76.3","138.4","22","17","52","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2546866075","HARRIS","Andrew","C","1","9/3/","173","3.28","50","6.9","87","5/5/","168","3.22","38","6.6","66","182.00","9","-5","4.4","-14","No*","-3.18","1","72.8","153.3","21","15","37","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2532566390","HU","Liam","T","1","9/5/","154","3.36","12","3.9","99","5/4/","154","3.26","12","2.1","112","160.00","6","0","4.7","-6","No","-1.28","24","64.1","111.0","16","10","59","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2587277086","JOHNSON","Ruby","Z","1","9/3/","189","3.42","84","4.1","111","5/19/","192","3.41","88","2.1","106","198.00","9","3","5.1","-6","No*","-1.18","26","75.6","142.5","17","13","44","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2533581357","MARTINEZ","Tyler","Z","1","9/12/","171","3.32","45","8.6","59","5/16/","171","3.38","45","5.8","106","179.00","8","0","4.3","-8","No*","-1.86","13","68.1","194.6","24","16","48","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2516679008","MILLER","Ryan","Y","1","9/15/","161","3.46","23","8.4","95","5/7/","171","3.37","45","8.2","45","171.00","10","10","4.9","0","Yes*","0.0","50","60.4","152.1","15","9","59","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2553589647","MOORE","Sean","Z","1","9/14/","176","3.21","57","5.8","41","5/5/","184","3.55","75","6.9","32","184.00","8","8","4.3","0","Yes","0.0","50","46.9","128.2","19","9","56","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2517028380","SU","Iris","D","1","9/3/","186","3.23","79","7.7","93","5/9/","189","3.36","84","5.0","119","197.00","11","3","5.1","-8","No*","-1.57","19","58.1","119.2","25","15","51","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2548530827","SUN","Victor","W","1","9/11/","194","3.56","91","4.7","94","5/8/","201","3.58","96","1.4","78","208.00","14","7","4.9","-7","No","-1.43","21","74.8","85.6","17","13","45","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2515505975","TANG","Ruby","L","1","9/11/","175","3.38","55","8.6","95","5/17/","191","3.39","87","3.2","35","184.00","9","16","5.3","7","Yes","1.32","76","60.3","102.8","20","12","51","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2597980930","WHITE","Evan","R","1","9/11/","151","3.56","8","5.0","91","5/19/","151","3.44","8","3.4","65","159.00","8","0","4.9","-8","No","-1.63","17","45.3","140.1","25","11","71","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2568475513","XU","Diana","N","1","","","","","","","5/20/","197","3.43","93","2.9","53","","","","","","","","","69.0","87.4","23","16","71","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2570468188","XU","Chris","T","1","9/2/","178","3.33","62","4.2","42","5/8/","184","3.52","75","8.8","50","190.00","12","6","5.3","-6","No","-1.13","27","46.8","116.2","23","11","64","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2598122539","XU","Chris","V","1","","","","","","","5/10/","178","3.24","62","8.1","30","","","","","","","","","74.3","99.7","16","12","38","","","","","","","High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2557535513","YANG","Nathan","P","1","9/13/","158","3.43","17","8.4","45","5/17/","165","3.25","31","7.4","103","167.00","9","7","4.0","-2","No","-0.5","40","73.8","85.6","22","16","67","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2596629889","ZHU","Alan","E","1","9/6/","181","3.44","69","6.8","93","5/15/","175","3.57","55","4.5","72","189.00","8","-6","5.2","-14","No*","-2.69","1","67.0","83.9","25","17","69","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2598054173","ALLEN","Cathy","Z","1","9/2/","141","3.25","11","2.4","30","5/4/","153","3.34","36","6.1","95","152.00","11","12","5.1","1","Yes*","0.2","54","56.2","178.1","23","13","47","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2584377016","ANDERSON","Tyler","B","1","9/15/","172","3.56","84","4.9","108","5/5/","186","3.2","98","1.1","110","185.00","13","14","5.0","1","Yes*","0.2","54","61.5","192.8","21","13","48","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2572962895","CHEN","Jade","C","1","9/9/","154","3.25","39","8.5","42","5/6/","160","3.35","56","6.2","40","163.00","9","6","4.2","-3","No*","-0.71","36","66.7","152.8","20","13","69","","","","","","Low-G/Low-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2512179995","DING","Iris","H","1","9/3/","140","3.47","10","3.3","50","5/2/","144","3.44","16","7.0","46","152.00","12","4","4.7","-8","No","-1.7","16","64.2","148.7","19","12","60","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2558667035","FENG","Melody","L","1","9/10/","161","3.23","58","8.5","116","5/1/","176","3.4","90","3.6","116","171.00","10","15","5.1","5","Yes*","0.98","70","76.4","146.8","20","15","37","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2554087376","GARCIA","Peter","C","1","9/13/","145","3.41","18","5.6","81","5/7/","143","3.39","14","3.0","67","155.00","10","-2","4.9","-12","No*","-2.45","1","71.2","168.3","24","17","71","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2580794454","HAN","Anna","W","1","9/2/","160","3.57","56","5.1","42","5/11/","159","3.39","53","7.1","55","170.00","10","-1","5.4","-11","No*","-2.04","9","49.5","136.7","15","7","75","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2520356922","HARRIS","Mia","U","1","9/7/","179","3.37","93","5.0","93","5/14/","192","3.28","99","2.7","105","190.00","11","13","4.6","2","Yes","0.43","59","54.7","177.4","16","9","63","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2597236246","HE","Nora","B","1","9/11/","131","3.26","3","1.3","46","5/15/","144","3.27","16","4.7","86","140.00","9","13","4.2","4","Yes","0.95","69","70.1","148.2","25","18","51","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2593592219","HU","Iris","S","1","9/5/","178","3.25","92","3.0","84","5/14/","195","3.24","99","1.7","89","190.00","12","17","4.0","5","Yes*","1.25","75","77.9","107.0","25","19","72","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2591722503","JIANG","Jenny","H","1","9/15/","173","3.58","86","2.4","106","5/16/","166","3.25","72","7.0","79","182.00","9","-7","4.5","-16","No*","-3.56","1","66.1","111.2","20","13","47","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2542472386","JONES","Daniel","A","1","9/3/","160","3.34","56","7.9","34","5/9/","171","3.45","82","8.1","111","170.00","10","11","4.5","1","Yes*","0.22","54","53.4","144.7","19","10","57","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2592950779","KANG","Jake","E","1","9/8/","166","3.41","72","6.2","54","5/9/","161","3.54","58","8.2","92","176.00","10","-5","4.9","-15","No","-3.06","1","77.7","175.9","24","19","50","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2536040410","LEE","Tina","R","1","9/7/","159","3.26","53","7.3","99","5/5/","176","3.25","90","4.1","100","169.00","10","17","4.0","7","Yes","1.75","85","47.9","181.9","25","12","50","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2548242379","MARTINEZ","Stephanie","H","1","9/2/","159","3.36","53","7.9","62","5/20/","154","3.48","39","4.9","79","168.00","9","-5","4.2","-14","No*","-3.33","1","62.4","192.2","24","15","74","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2563211150","QIAN","Grace","C","1","9/8/","188","3.3","98","2.8","74","5/6/","200","3.39","99","2.5","78","198.00","10","12","4.6","2","Yes*","0.43","59","47.8","183.4","22","11","56","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2599170406","SHEN","Oliver","C","1","9/4/","116","3.25","1","2.6","107","5/15/","126","3.55","1","2.8","31","123.00","7","10","5.4","3","Yes","0.56","61","71.0","163.7","15","11","54","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2578901038","SUN","Justin","H","1","9/8/","173","3.36","86","3.8","115","5/6/","191","3.23","99","2.9","41","183.00","10","18","4.4","8","Yes*","1.82","86","52.8","132.3","18","10","60","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2559823245","THOMPSON","Ray","D","1","9/14/","162","3.2","61","8.1","75","5/16/","162","3.43","61","4.3","57","168.00","6","0","4.9","-6","No*","-1.22","26","61.4","94.7","25","15","52","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2532218290","WILLIAMS","Ella","M","1","9/10/","159","3.29","53","6.9","44","5/14/","173","3.3","86","3.7","40","172.00","13","14","4.1","1","Yes","0.24","55","77.5","129.2","24","19","69","","","","","","High-G/High-A","High-G/High-A","50","50"
"Spring 2025-2026","Spring 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Spring 2026","4","4","NONE","","2598054173","ALLEN","Cathy","Z","1","9/9/","173","3.58","50","4.6","91","5/16/","171","3.48","45","7.1","87","182.00","9","-2","4.3","-11","No","-2.56","1","63.0","140.4","18","11","63","","","","","","Low-G/High-A","Low-G/Low-A","50","50"
