"TermTested","TermRostered","DistrictName","SchoolName","Teacher","ClassName","Subject","Course","ASGType","NormsReferenceData","GrowthComparisonPeriod","WIStartTerm","WIEndTerm","OptionalGroupingCategory","OptionGroupingGroup","StudentID","StudentLastName","StudentFirstName","StudentMiddleInitial","StudentGrade","TestDate","StartRIT","StartRITSEM","StartPercentile","StartPercentileSE","StartTestDuration","EndTestDate","EndRIT","EndRITSEM","EndPercentile","EndPercentileSE","EndTestDuration","ProjectedRIT","ProjectedGrowth","ObservedGrowth","ObservedGrowthSE","GrowthIndex","MetGrowthProjection?","ConditionalGrowthIndex","ConditionalGrowthPercentile","PercentageofStudentswhoMetorExceededtheirProjectedRIT","PercentageofProjectedGrowthMet","CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","CountofStudentswhoMetorExceededtheirProjectedGrowth","MedianConditionalGrowthPercentile","OptionalGroupingPercentageofStudentswhoMetorExceededtheirProjectedRIT","OptionalGroupingOverallPercentageofProjectedRITMet","OptionalGroupingCountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores","OptionalGroupingCountofStudentswhoMetorExceededtheirProjectedGrowth","OptionalGroupingMedianConditionalGrowthPercentile","StartGrowthandAchievement","EndGrowthandAchievement","ConditionalGrowthPercentileAxis","AchievementPercentileAxis"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2596629889","ZHU","Alan","E","1","9/3/","159","3.33","53","7.7","41","1/11/","160","3.55","56","5.3","118","163.00","4","1","5.3","-3","No*","-0.57","39","57.3","196.2","19","11","65","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2599541016","CAO","Ella","N","1","9/2/","172","3.26","48","7.4","35","1/22/","182","3.26","71","5.3","47","174.00","2","10","4.1","8","Yes*","1.95","89","71.4","119.3","16","11","63","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2585764804","CHENG","Fiona","E","1","","","","","","","1/12/","180","3.49","67","6.8","76","","","","","","","","","60.2","89.0","17","10","59","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2538933176","DAVIS","Andrew","D","1","","","","","","","1/22/","163","3.28","27","7.8","105","","","","","","","","","78.8","102.1","23","18","72","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2538351344","DONG","Derek","K","1","9/14/","173","3.32","50","7.5","107","1/15/","186","3.4","79","6.5","95","179.00","6","13","5.4","7","Yes*","1.3","76","46.8","82.2","17","8","53","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2568978194","FAN","Brian","K","1","9/9/","151","3.32","8","4.9","64","1/14/","158","3.48","17","4.7","105","153.00","2","7","5.1","5","Yes","0.98","70","53.2","122.8","16","9","40","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2546866075","HARRIS","Andrew","C","1","9/14/","179","3.27","65","8.4","46","1/9/","186","3.26","79","6.4","109","185.00","6","7","4.8","1","Yes","0.21","54","58.9","130.3","25","15","64","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2532566390","HU","Liam","T","1","9/1/","167","3.21","35","8.2","90","1/6/","177","3.49","60","5.0","111","169.00","2","10","5.2","8","Yes","1.54","81","53.8","150.4","22","12","38","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2587277086","JOHNSON","Ruby","Z","1","9/12/","181","3.3","69","8.1","105","1/23/","196","3.24","92","2.8","51","188.00","7","15","4.5","8","Yes","1.78","86","60.4","196.6","20","12","56","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2533581357","MARTINEZ","Tyler","Z","1","9/2/","168","3.59","38","7.9","120","1/15/","172","3.45","48","5.0","59","172.00","4","4","5.5","0","Yes","0.0","50","62.8","182.7","15","9","47","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2516679008","MILLER","Ryan","Y","1","9/5/","153","3.41","11","4.4","112","1/21/","154","3.5","12","4.7","36","159.00","6","1","4.2","-5","No","-1.19","26","59.0","80.5","25","15","70","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2553589647","MOORE","Sean","Z","1","9/11/","176","3.49","57","8.6","53","1/11/","179","3.39","65","8.8","115","178.00","2","3","5.0","1","Yes","0.2","54","50.2","88.3","16","8","52","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2517028380","SU","Iris","D","1","9/2/","187","3.38","81","6.1","38","1/12/","187","3.5","81","5.3","117","192.00","5","0","4.3","-5","No","-1.16","27","65.7","127.6","17","11","61","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2548530827","SUN","Victor","W","1","9/8/","185","3.43","77","8.3","42","1/18/","189","3.6","84","7.7","74","187.00","2","4","4.0","2","Yes*","0.5","60","53.7","141.5","16","9","71","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2515505975","TANG","Ruby","L","1","9/14/","180","3.59","67","5.7","114","1/10/","179","3.46","65","8.4","53","185.00","5","-1","5.3","-6","No","-1.13","27","78.6","100.2","19","15","53","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2597980930","WHITE","Evan","R","1","","","","","","","1/27/","166","3.51","33","4.6","90","","","","","","","","","60.0","196.8","17","10","47","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2568475513","XU","Diana","N","1","9/12/","184","3.57","75","8.8","72","1/12/","187","3.3","81","7.2","85","188.00","4","3","5.2","-1","No","-0.19","46","72.3","151.5","22","16","41","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2570468188","XU","Chris","T","1","9/6/","180","3.56","67","6.0","99","1/20/","194","3.21","91","4.1","34","187.00","7","14","4.9","7","Yes*","1.43","79","61.1","136.0","17","10","45","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2598122539","XU","Chris","V","1","9/2/","166","3.24","33","6.7","94","1/16/","176","3.23","57","7.2","95","169.00","3","10","4.3","7","Yes","1.63","83","71.8","115.2","22","16","53","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2557535513","YANG","Nathan","P","1","9/8/","159","3.46","19","4.7","91","1/24/","169","3.55","40","7.5","103","167.00","8","10","5.4","2","Yes","0.37","57","74.5","127.5","24","18","41","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1G","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2596629889","ZHU","Alan","E","1","","","","","","","1/20/","185","3.41","77","6.5","106","","","","","","","","","74.3","114.8","22","16","64","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2598054173","ALLEN","Cathy","Z","1","","","","","","","1/27/","143","3.38","14","3.2","96","","","","","","","","","71.9","175.4","20","14","70","","","","","","","Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2584377016","ANDERSON","Tyler","B","1","9/15/","167","3.58","74","4.3","68","1/18/","170","3.47","80","4.9","120","172.00","5","3","4.0","-2","No","-0.5","40","48.7","192.9","22","11","50","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2572962895","CHEN","Jade","C","1","9/5/","158","3.26","50","5.8","89","1/27/","166","3.32","72","4.7","52","161.00","3","8","5.0","5","Yes*","1.0","70","62.3","121.0","16","10","73","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2512179995","DING","Iris","H","1","9/12/","147","3.54","22","6.0","38","1/8/","144","3.55","16","7.3","102","153.00","6","-3","5.1","-9","No*","-1.76","15","63.8","144.1","18","11","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2558667035","FENG","Melody","L","1","9/4/","162","3.41","61","5.0","58","1/23/","164","3.57","67","7.4","94","167.00","5","2","4.4","-3","No*","-0.68","36","73.0","195.4","17","12","35","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2554087376","GARCIA","Peter","C","1","9/3/","139","3.45","9","3.6","99","1/18/","152","3.21","33","6.8","62","147.00","8","13","4.2","5","Yes","1.19","74","58.9","178.0","21","12","52","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2580794454","HAN","Anna","W","1","9/6/","154","3.31","39","7.7","37","1/18/","153","3.3","36","4.7","39","156.00","2","-1","5.0","-3","No","-0.6","38","45.2","84.5","18","8","67","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2520356922","HARRIS","Mia","U","1","9/3/","175","3.2","89","2.1","51","1/6/","173","3.4","86","3.5","81","177.00","2","-2","4.1","-4","No","-0.98","30","72.9","117.0","24","17","72","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2597236246","HE","Nora","B","1","9/6/","134","3.5","4","2.8","40","1/25/","143","3.53","14","2.4","32","136.00","2","9","4.2","7","Yes","1.67","83","54.7","112.4","18","10","37","","","","","","High-G/Low-A","High-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2593592219","HU","Iris","S","1","9/6/","182","3.32","96","2.6","79","1/19/","188","3.29","98","1.1","61","190.00","8","6","5.0","-2","No*","-0.4","42","69.9","170.4","20","14","68","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2591722503","JIANG","Jenny","H","1","9/2/","171","3.48","82","4.9","32","1/20/","168","3.25","76","5.3","67","176.00","5","-3","4.7","-8","No","-1.7","16","65.6","142.1","18","12","59","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2542472386","JONES","Daniel","A","1","","","","","","","1/12/","162","3.25","61","4.1","70","","","","","","","","","45.8","127.5","16","7","57","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2592950779","KANG","Jake","E","1","","","","","","","1/11/","175","3.34","89","4.3","49","","","","","","","","","49.7","185.2","16","8","58","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2536040410","LEE","Tina","R","1","9/5/","152","3.51","33","6.1","76","1/22/","159","3.23","53","4.3","106","154.00","2","7","5.0","5","Yes","1.0","70","68.5","148.0","16","11","51","","","","","","High-G/Low-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2548242379","MARTINEZ","Stephanie","H","1","9/2/","174","3.29","87","4.6","117","1/12/","184","3.53","97","1.6","111","177.00","3","10","4.6","7","Yes","1.52","80","46.0","170.4","25","12","49","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2563211150","QIAN","Grace","C","1","9/8/","188","3.36","98","1.9","61","1/27/","196","3.29","99","1.5","119","194.00","6","8","4.7","2","Yes*","0.43","59","73.7","171.5","17","13","43","","","","","","High-G/High-A","High-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2599170406","SHEN","Oliver","C","1","9/7/","118","3.35","1","1.2","77","1/22/","117","3.53","1","2.2","31","120.00","2","-1","4.1","-3","No*","-0.73","35","73.8","167.5","21","15","67","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2578901038","SUN","Justin","H","1","9/14/","173","3.35","86","2.6","48","1/17/","169","3.6","78","8.2","62","176.00","3","-4","5.3","-7","No*","-1.32","24","68.8","157.5","17","12","50","","","","","","Low-G/High-A","Low-G/High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2559823245","THOMPSON","Ray","D","1","","","","","","","1/22/","166","3.31","72","6.2","68","","","","","","","","","51.1","161.3","20","10","62","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Language Arts","Reading","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2532218290","WILLIAMS","Ella","M","1","","","","","","","1/18/","166","3.27","72","4.7","54","","","","","","","","","52.4","83.0","25","13","38","","","","","","","High-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2598054173","ALLEN","Cathy","Z","1","9/4/","162","3.54","25","5.4","59","1/27/","162","3.49","25","5.6","76","170.00","8","0","4.5","-8","No","-1.78","14","50.3","134.5","16","8","57","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
"Winter 2025-2026","Winter 2025-2026","Greenfield International Academy","GIA-Primary","Davis, Robert","G1P","Mathematics","Math K-12","Summary","2025","Fall 2025 - Winter 2026","4","4","NONE","","2584377016","ANDERSON","Tyler","B","1","9/6/","170","3.58","43","5.2","34","1/20/","170","3.33","43","7.6","56","174.00","4","0","4.8","-4","No","-0.83","33","79.8","185.0","22","18","43","","","","","","Low-G/Low-A","Low-G/Low-A","50","50"
